experiment,dataset,method,original_rows,training_rows,chop_grid_s,chop_grid_T,max_rows_per_cell,smoothing_type,smoothing_strength,model_regularization_type,model_regularization_strength,test_obs_q_RMSE,clean_q_RMSE,clean_dq_ds_RMSE,clean_dq_dT_RMSE,test_obs_q_RMSE/noise,clean_dq_ds_RMSE/noise,clean_dq_dT_RMSE/noise,entropy_violation_%,worst_entropy_violation,deriv_violation_%,worst_deriv_violation,status,build_s,newton_steps,flux_calls,final_residual,rel_solution_err,solve_total_s,flux_eval_s,nonflux_s,avg_flux_eval_us,Unnamed: 33
model_regularization_sweep_no_presmoothing,nonlinear_high_noise,mlp+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,1.0175653744836255,0.7736399567745652,1.811761131239212,1.9871584617514004,1.7854563478589902,1.5248959259387591,0.8250305569901054,1.4,0.004988717,0.0,0.0,ok,8.552259300020523,4.0,720.0,3.8392533146504684e-14,0.0263341371455175,12.886146299977554,12.773565000185044,0.1125812997925095,17741.062500257005,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,ridge_rff+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.052698307,0.0276389401165014,0.089904417,0.2592349253918492,1.1157508516731094,0.977268558526614,1.411954064797475,0.2,5.4178970315658905e-05,0.0,0.0,ok,0.1073587999853771,4.0,720.0,2.1127226199551323e-14,0.003601718,0.1594273000082466,0.1282130997569766,0.03121420025127,178.0737496624675,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,ridge_rff+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.050173407,0.0228138146994276,0.068698994,0.1329190951733533,1.080222370839317,0.7467638337434183,0.7239597690609616,0.2,3.192248308272554e-05,0.0,0.0,ok,0.0914747,4.0,720.0,2.4213299856702408e-14,0.003323543,0.1665835000167135,0.1333137997135054,0.0332697,185.15805515764643,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,ridge_rff+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.05717126,0.034608946,0.1782780091401707,0.1751151487381938,1.2657127472470198,1.9378969309725984,0.953785628,0.2,3.223624425351943e-05,0.0,0.0,ok,0.0805239,4.0,720.0,1.6548282922300062e-14,0.004558128,0.1611257999902591,0.1294246004836168,0.0317012,179.7563895605789,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,ridge_rff+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.088397269,0.073066326,0.3632520908901511,0.3740933615488461,1.607048303689503,3.948580733543684,2.037544291743232,0.0,0.0,0.0,0.0,ok,0.0839001,4.0,720.0,1.5873083429397223e-14,0.003384743,0.1625633999938145,0.131114399904618,0.031449,182.1033332008584,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,penalty_rff+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.050588638,0.0250040168766703,0.075932717,0.1798623616729477,1.0811314099993443,0.8253950101544046,0.9796418915557784,0.2,2.2374013437408927e-05,0.0,0.0,ok,0.2071616000030189,4.0,720.0,1.7758016411246486e-14,0.003004592,0.1170064000179991,0.0859685,0.0310378996364306,119.40069497440062,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,penalty_rff+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.049684192,0.0208834701004065,0.0524336999768926,0.1046065044920006,1.0720654988036211,0.5699587220814587,0.5697518534529206,0.2,0.000178436,0.0,0.0,ok,0.2860256999847479,4.0,720.0,1.744216553295894e-14,0.003388148,0.1176957999996375,0.0866294,0.0310663995915092,120.31861167795594,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,penalty_rff+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.0522919301343851,0.027044990739328,0.121667142577557,0.1487762440419575,1.0916876649341225,1.322532057309845,0.8103276292838123,0.0,0.0,0.0,0.0,ok,0.2962434000219218,3.0,560.0,5.946410254622478e-09,0.001652646,0.0919149,0.066775199,0.025139701,119.2414276634476,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,penalty_rff+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.086014262,0.075207522,0.2828133722672176,0.2945113377633293,1.605906682,3.0742051069447287,1.604091269165654,0.0,0.0,0.0,0.0,ok,0.3055724000150803,3.0,560.0,6.932839444934813e-09,0.006368852,0.0911958,0.0669491,0.0242466997297015,119.55196475485408,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,kissgp+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.1215837720591963,0.1185593909054445,0.3244014408198666,0.309346992,2.0876914014242267,3.526270904638768,1.684895437773187,0.0,0.0,0.0,0.0,ok,0.3536160000076052,4.0,720.0,2.0942938268134265e-14,0.0120771162542601,2.225660700001754,2.171563599840738,0.0540971,3016.060555334358,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,kissgp+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.1214806295248941,0.1184304985414681,0.324622811123667,0.3094261553669142,2.0867790238499,3.528677218431548,1.6853266093084325,0.0,0.0,0.0,0.0,ok,0.3534082999976817,4.0,720.0,2.4605157323256323e-14,0.012157434,2.194351,2.141303899581544,0.0530471,2974.033193863256,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,kissgp+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.1319516584768024,0.1289755432934166,0.4019519608382995,0.3476255641966049,2.461253684954589,4.369251569858609,1.893384263918108,0.0,0.0,0.0,0.0,ok,0.3466132000030484,4.0,720.0,2.2143870671242714e-14,0.017896956,2.1977477000036743,2.1444019002083223,0.0533458,2978.335972511559,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,kissgp+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.1424512510365736,0.1343523058536926,0.5094436106794785,0.4744130242870076,2.485253473069726,5.537694830679524,2.583947348230128,0.4,7.264177170987906e-05,0.0,0.0,ok,0.3459202999947592,4.0,720.0,2.0702905992143592e-14,0.0101230903368057,2.219188299990492,2.165000899549341,0.0541874,3006.945693818529,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,rbf+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.9254136472307156,0.9055403306485575,1.666515512609131,3.0952329254034545,28.410330011085183,18.11516357446108,16.858556785558026,20.6,0.6313594007412737,24.2,2.3326649938727453,failed: RuntimeError,0.0684369,,22720.0,,,1.3290594999853056,0.4999023998680059,0.8291571001172997,22.00274647306364,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,rbf+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.9256165392677038,0.9057345836572068,1.6664138731502436,3.0963760014983244,28.41528690503716,18.11405874500739,16.86478268639328,20.6,0.6318006989414836,24.2,2.332423208920165,failed: RuntimeError,0.0677171,,18000.0,,,1.0527565999946091,0.3949825988383963,0.6577740011562128,21.94347771324424,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,rbf+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.9472044292726316,0.9264841249553172,1.6569279272515915,3.216308603428717,28.946975083153795,18.01094571646826,17.518009964860443,20.4,0.6774258922669929,24.2,2.309191139410274,failed: RuntimeError,0.0669468,,48720.0,,,2.860521599999629,1.0717421991284937,1.7887794008711353,21.997992592949377,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,rbf+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,1.3149220218195647,1.2885865780004038,1.649244644471589,5.051052133244798,38.48043669674528,17.927427787414796,27.511160312441408,24.0,1.3286563368321738,21.0,2.3586684135449576,failed: RuntimeError,0.0693053,,35280.0,,,2.0392342999984976,0.7659849982592277,1.27324930173927,21.711592921179925,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,materngpmonotone_unregularized+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.061163538,0.04270128,0.1909464321140864,0.3309516200436517,1.2336698676878082,2.0756037525812663,1.802567630366969,0.4,0.000225438,0.0,0.0,ok,0.2655166,4.0,720.0,5.978761270663845e-12,0.002653758,0.1817300000111572,0.1496645994775463,0.0320654005336109,207.86749927436983,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,materngpmonotone_unregularized+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.061163458,0.042701224,0.1909474161040814,0.330951356,1.2336694387651772,2.075614448635146,1.802566194150276,0.4,0.000225438,0.0,0.0,ok,0.2614740999997593,4.0,720.0,4.473849080113829e-12,0.002653747,0.1778255999961402,0.1462872996344231,0.0315383,203.17680504780984,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,materngpmonotone_unregularized+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.0611554578199078,0.042695679,0.1910466907120984,0.3309252220249095,1.2336270206151991,2.076693571961279,1.8024238503967,0.4,0.000225464,0.0,0.0,ok,0.2662733000179287,4.0,720.0,3.0561184377887184e-12,0.002652675,0.1852213999954983,0.1524158999964129,0.0328055,211.688749995018,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,materngpmonotone_unregularized+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.061087793,0.042649667,0.1920246251993818,0.3307081706269851,1.2332829617945242,2.0873238019640645,1.8012416539657743,0.4,0.000225692,0.0,0.0,ok,0.2723890000197571,4.0,720.0,6.240798916713823e-12,0.002643069,0.1845269000041298,0.1518229998473543,0.0327039,210.86527756577,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,mlp+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.2470398239034688,0.2553489751618241,0.5545776668804848,0.7316598196429894,6.327422822,6.028305811899903,3.985072824706621,1.2,0.005585471,0.0,0.0,ok,3.989945400011493,3.0,560.0,3.072203326620836e-09,0.0515261183538972,5.4039362000185065,5.361735800019233,0.0422004,9574.528214320058,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,mlp+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.2471700257568981,0.2554958119947347,0.5546662760632497,0.7320340636305703,6.330035935877597,6.029269001157873,3.987111189401085,1.2,0.005573974,0.0,0.0,ok,4.0313848,3.0,560.0,3.059932437376615e-09,0.051532104,5.4427806,5.398754399677273,0.0440262,9640.63285656656,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,mlp+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.2586143117816679,0.2683797797034615,0.5621857691273886,0.7625614860210793,6.501808755730378,6.111006522244994,4.153382451141437,1.2,0.004447615,0.0,0.0,ok,4.082970799994655,3.0,560.0,2.1172629153233507e-09,0.0517498926807154,9.178337499994086,9.105231900204672,0.0731056,16259.342678936911,
model_regularization_sweep_no_presmoothing,nonlinear_low_noise,mlp+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.3862035732590133,0.3994935559884463,0.6542744377913133,0.6421999230880959,7.152770297447519,7.112018084141333,3.49781878520514,1.0,0.001726622,0.0,0.0,ok,3.9788744999968912,3.0,560.0,1.963401718209025e-13,0.023376395,10.036891600000672,9.956023500213632,0.0808681,17778.61339323863,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,ridge_rff+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.003982494,0.002684521,0.020062963,0.025686341,,,,0.0,0.0,0.0,0.0,ok,0.0973111,4.0,720.0,3.7724064905822456e-14,5.14167551914718e-05,0.1593446999904699,0.1278756000683643,0.0314691,177.6050000949504,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,ridge_rff+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.0163026393606889,0.0140689481615535,0.1035512915056744,0.097772887,,,,0.0,0.0,0.0,0.0,ok,0.0921933,4.0,720.0,4.9700308947463233e-14,0.00082,0.159199499990791,0.1275313009391538,0.031668199,177.12680685993595,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,ridge_rff+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.091062165,0.091982348,0.5627735051031434,0.4391507316589826,,,,0.0,0.0,0.0,0.0,ok,0.0865917,4.0,720.0,5.155166129307994e-13,0.003108566,0.1587747000157833,0.1277281998191028,0.0310465001966804,177.4002775265318,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,ridge_rff+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.2132530471311955,0.2136761247168696,1.1278706500986986,1.0370545626446226,,,,0.6,0.000981849,0.0,0.0,ok,0.0787011,4.0,720.0,3.390527324964834e-14,0.005521437,0.1579533999902196,0.1267953003698494,0.0311580996203701,176.1045838470131,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,penalty_rff+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.002369544,0.001901491,0.0147562169339783,0.0127051642746007,,,,0.0,0.0,0.0,0.0,ok,0.3958442999864928,4.0,720.0,5.2013445131575936e-14,8.385595318935011e-05,0.1140379999997094,0.0834573,0.0305807,115.91291634734564,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,penalty_rff+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.011663658,0.0114014561787753,0.075318039,0.071189691,,,,0.0,0.0,0.0,0.0,ok,0.4650053000077605,4.0,720.0,4.59691325767714e-14,0.000706483,0.1138963999983388,0.0831777,0.0307186997670214,115.52458365460754,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,penalty_rff+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.069890591,0.072511616,0.4163729032779123,0.3494935011798803,,,,0.0,0.0,0.0,0.0,ok,0.4744300000020303,4.0,720.0,6.083049639091779e-14,0.002109976,0.1141703999892342,0.083760599,0.030409801,116.3341658361282,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,penalty_rff+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.2221746483574567,0.2373928216336569,0.9409074578525516,0.8653320411664053,,,,0.0,0.0,0.0,0.0,ok,0.5057705999934115,4.0,720.0,3.4778168193999475e-14,0.009834612,0.1129583000147249,0.0825597,0.0303986,114.66624980837676,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,kissgp+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.3126880165426842,0.3343670474740624,1.0137239219774676,0.8942991248717023,,,,0.0,0.0,0.0,0.0,ok,0.3532107999781146,4.0,720.0,4.130984571769005e-14,0.0222307281166635,2.2181946999917272,2.161408599524293,0.0567861,3001.956388228185,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,kissgp+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.3125686740538329,0.3341784802608012,1.0148930722687743,0.8945008850242662,,,,0.0,0.0,0.0,0.0,ok,0.375068099994678,4.0,720.0,4.511168274675536e-14,0.0222881707284171,2.297021100006532,2.240835899981903,0.0561852,3112.2720833081985,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,kissgp+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.3555950718589083,0.3783445879003367,1.2836406518227037,1.0206806163738829,,,,0.0,0.0,0.0,0.0,ok,0.3820599000027869,4.0,720.0,5.0758444779680015e-14,0.0250265601605684,2.3528768999967724,2.2958798999898136,0.056997,3188.722083319185,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,kissgp+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.3743669555782554,0.3849402100553394,1.561434592809528,1.3725626692553687,,,,0.0,0.0,0.0,0.0,ok,0.4015010999864898,4.0,720.0,4.7569396744403564e-14,0.0119165383265094,2.3859893000044394,2.3277457006042823,0.058243599,3232.98014,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,rbf+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,2.7493780461333106,2.6983647560183988,5.041970813652425,9.167606401430444,,,,25.0,2.6888262239657124,27.6,6.862823719103022,failed: ZeroDivisionError,0.0727194,,8240.0,,,0.4975899000128265,0.1874186034838203,0.3101712965290062,22.74497615094907,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,rbf+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,2.7499022910342013,2.6988536286209395,5.041612190926096,9.170620023842908,,,,25.0,2.690128092365113,27.6,6.861978832767865,failed: ZeroDivisionError,0.070134,,7600.0,,,0.4533762999926694,0.1690301006019581,0.2843461993907112,22.240802710783964,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,rbf+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,2.806248480922734,2.751743422029608,5.007935993778994,9.489104472399577,,,,25.2,2.8243186231434576,27.200000000000003,6.785883361849825,failed: ZeroDivisionError,0.0687162,,7920.0,,,0.4615478000196162,0.1722065003996249,0.2893412996199913,21.743244999952644,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,rbf+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,3.8177999103956575,3.738246462145902,4.933523434639588,14.56707088172882,,,,26.4,4.997900466750061,23.4,6.936137056613722,failed: ZeroDivisionError,0.0695874,,7840.0,,,0.4634482999972533,0.1734269005537498,0.2900213994435034,22.12077813185585,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,materngpmonotone_unregularized+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.000524486,0.000314472,0.002846004,0.003116339,,,,0.0,0.0,0.0,0.0,failed: RuntimeError,0.6428714000212494,,12320.0,,,3.0903505999885965,2.538968298438704,0.5513823015498929,206.08508915898568,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,materngpmonotone_unregularized+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.000524484,0.00031447,0.002846009,0.003116342,,,,0.0,0.0,0.0,0.0,failed: RuntimeError,0.6148490000050515,,8960.0,,,2.2351267,1.837413501,0.397713199,205.0684710898817,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,materngpmonotone_unregularized+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.000524542,0.000314514,0.002846527,0.003116628,,,,0.0,0.0,0.0,0.0,failed: RuntimeError,0.6254050999996252,,14800.0,,,3.722295500017936,3.057348101079697,0.6649473989382386,206.5775743972768,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,materngpmonotone_unregularized+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.000525075,0.000314907,0.002851242,0.003119224,,,,0.0,0.0,0.0,0.0,failed: RuntimeError,0.6151034,,6800.0,,,1.6916008999978658,1.3916273012873717,0.2999735987104941,204.6510737187312,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,mlp+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.3577728946868285,0.3573011211741793,1.2080112007460646,1.4149524456188958,,,,1.2,0.02391252,0.2,0.2479070679238972,ok,4.1231084,4.0,720.0,4.458841437395206e-14,0.015707873470282,6.716076200013049,6.662369099765783,0.0537071,9253.290416341366,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,mlp+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.358266433,0.3578053118630471,1.2088386665151374,1.4150054706188624,,,,1.2,0.0238531076585138,0.2,0.2455758880455867,ok,4.133778999996139,4.0,720.0,6.483550376681334e-14,0.015703315359223,13.074396899988642,12.962756300577894,0.1116405994107481,18003.828195247075,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,mlp+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.4082985850293616,0.4102355823699772,1.2945515986156564,1.4297338442364214,,,,1.4,0.017341746,0.0,0.0,ok,8.195023099979153,4.0,720.0,5.3538080831502974e-14,0.0152167170689711,6.798408900009235,6.741612000099849,0.0567969,9363.350000138678,
model_regularization_sweep_no_presmoothing,nonlinear_no_noise,mlp+ridge=1e-1,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.1,0.6495101130955189,0.7262196493464306,1.7582986566593022,1.856683384025514,,,,0.8,0.001518782,0.0,0.0,ok,4.108905300003244,4.0,720.0,5.1787352341330745e-14,0.0286473492456433,6.890229200012982,6.837000699888449,0.0532285,9495.834305400624,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-6,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,1e-06,0.1416149734637442,0.083285316,0.2722572972213321,0.5400086882212612,1.036904826,1.1229552893307917,1.111549783665951,0.4,0.000176119,0.4,0.3938248255777669,ok,0.2888890000176616,4.0,720.0,3.192195285879675e-14,0.003578823,0.3567480999918189,0.2809719005890656,0.075776199,390.2387508181467,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-6+reg=gradient:0.03,3000.0,289.0,17.0,17.0,1.0,gradient,0.03,ridge,1e-06,0.2102686748559876,0.1772869888472138,0.2529282681482258,0.4968131282744101,1.796940180783503,1.0432305743027577,1.022636371045858,0.4,0.000288772,0.0,0.0,ok,0.3617379000061191,3.0,560.0,1.660354217289996e-10,0.004375062,0.2576716000039596,0.198053899948718,0.0596177000552415,353.66767847985363,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-6+reg=gradient:0.3,3000.0,289.0,17.0,17.0,1.0,gradient,0.3,ridge,1e-06,0.2141044936810834,0.177134419584761,0.2169339458361829,0.3389645128507119,1.7027704894984383,0.8947680168664137,0.69772198,0.2,0.0002409,0.0,0.0,ok,0.2667611000069882,3.0,560.0,3.155088860812049e-12,0.00487958,0.2661216999986209,0.2072262997389771,0.0588954,370.046963819602,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-6+reg=laplacian:0.01,3000.0,289.0,17.0,17.0,1.0,laplacian,0.01,ridge,1e-06,0.2101166024722966,0.17754343625425,0.2573092586823005,0.5081555689631552,1.805211945186611,1.0613004535785662,1.0459835648388822,0.4,0.000302015,0.0,0.0,ok,0.325233,3.0,560.0,1.8136213676248328e-10,0.00428169,0.2606832000019494,0.201892000157386,0.0587912,360.5214288524752,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-6+reg=laplacian:0.1,3000.0,289.0,17.0,17.0,1.0,laplacian,0.1,ridge,1e-06,0.2056750210522248,0.1700345528822119,0.218378693573783,0.4098396305698529,1.732583605739507,0.9007270384619588,0.8436107837416773,0.4,0.000206162,0.0,0.0,ok,0.3224827999947592,3.0,560.0,8.684450696396383e-12,0.004495913,0.2599091000156477,0.2018036003864836,0.0581054996291641,360.3635721187207,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-4,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.0001,0.1359913912627076,0.069434035,0.1733586658322614,0.3375359240074098,1.0317453386166098,0.7150369622210951,0.6947813831398858,0.2,6.781593108260452e-05,0.0,0.0,ok,0.2851244999910705,3.0,560.0,2.1444380661141583e-11,0.005011018,0.2704271999828052,0.2112439998018089,0.0591832,377.2214282,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-4+reg=gradient:0.03,3000.0,289.0,17.0,17.0,1.0,gradient,0.03,ridge,0.0001,0.205829480520007,0.1677892478826425,0.1857495723352896,0.3369686045705923,1.7050271853263117,0.7661446244920062,0.6936136171186739,0.4,8.072836173074123e-05,0.0,0.0,ok,0.2904046999756247,3.0,560.0,8.761958889117563e-13,0.005968591,0.2644515,0.2058346000267192,0.0586169,367.5617857619987,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-4+reg=gradient:0.3,3000.0,289.0,17.0,17.0,1.0,gradient,0.3,ridge,0.0001,0.2131888586626798,0.1742099126744849,0.1876871630803019,0.2546481129767134,1.656400061618177,0.7741364314991148,0.5241657422634483,0.4,0.000181444,0.0,0.0,ok,0.324715599999763,3.0,560.0,4.3154630312945604e-13,0.005663449,0.2645908999838866,0.2058509997732471,0.0587399,367.5910710236557,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-4+reg=laplacian:0.01,3000.0,289.0,17.0,17.0,1.0,laplacian,0.01,ridge,0.0001,0.205404534,0.1674940520037789,0.1891106987346754,0.3444817808483413,1.7119654906111756,0.7800079615148195,0.7090786821228766,0.4,8.268100799673385e-05,0.0,0.0,ok,0.2837724999990314,3.0,560.0,8.748633796768718e-13,0.005993003,0.2793456999934278,0.2168799999635666,0.0624657,387.2857142206548,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-4+reg=laplacian:0.1,3000.0,289.0,17.0,17.0,1.0,laplacian,0.1,ridge,0.0001,0.2033872266351958,0.1641850172316189,0.1799549616268005,0.3046037226972191,1.6786941081578968,0.742244113,0.6269939900100416,0.4,0.000109755,0.0,0.0,ok,0.3008845,3.0,560.0,6.845016110586027e-13,0.006009368,0.2664482000109274,0.2076101998973172,0.058838,370.7324998166378,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-2,3000.0,289.0,17.0,17.0,1.0,none,0.0,ridge,0.01,0.1314747161706431,0.061634463,0.1584839577984454,0.2490258434598185,1.0256007106141851,0.6536845862359417,0.5125929053785433,0.0,0.0,0.0,0.0,ok,0.2908508999971673,3.0,560.0,1.8114136758357745e-12,0.002994237,0.2565861000039149,0.2015661998593714,0.0550199,359.9396426060204,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-2+reg=gradient:0.03,3000.0,289.0,17.0,17.0,1.0,gradient,0.03,ridge,0.01,0.1988905005726096,0.1589905673994272,0.1876261474764249,0.235732955960834,1.5957110140292543,0.7738847659026198,0.4852309266806414,0.4,0.000556726,0.0,0.0,ok,0.2652107999892905,3.0,560.0,1.8694543881129695e-11,0.007944,0.2528673,0.1955646995338611,0.0573026,349.2226777390377,
model_and_data_regularization_sweep_noisy,linear_medium_noise,ridge_rff+ridge=1e-2+reg=gradient:0.3,3000.0,289.0,17.0,17.0,1.0,gradient,0.3,ridge,0.01,0.2085669236195032,0.1686355138585229,0.210736962,0.2009491529160744,1.5874164763953142,0.8692078710791146,0.4136322105991707,0.4,0.000611644,0.0,0.0,ok,0.2624293999979272,3.0,560.0,5.487137784463611e-12,0.006948525,0.2408351000049151,0.1873590002360288,0.0534761,334.5696432786229,
